individuo,mean_acc,median_acc,std_acc,min_acc,max_acc,mean_loss,median_loss,std_loss,min_loss,max_loss
45,0.5625000049670538,0.5677083432674408,0.04904322066020768,0.6197916716337204,0.5,0.9687968889872233,0.9877324253320694,0.04442791147432307,1.011212095618248,0.9074461460113525
66,0.421875,0.453125,0.11692679333668567,0.546875,0.265625,1.038394237558047,1.0469855219125748,0.04540449538976315,1.0892075300216675,0.9789896607398987
44,0.5607638930281004,0.5729166716337204,0.04130339435436698,0.6041666716337204,0.5052083358168602,0.8842471192280451,0.9280485361814499,0.09595319129361599,0.9735741019248962,0.7511187195777893
106,0.5607638955116272,0.5520833432674408,0.03666442630747706,0.609375,0.5208333432674408,0.9176287055015564,0.8988253176212311,0.06351893697448711,1.0031014680862427,0.8509593307971954
100,0.5555555555555557,0.5208333333333334,0.0644001284409424,0.6458333333333334,0.5,0.8890164958106147,0.9558322032292684,0.12949176230220644,1.003270149230957,0.7079471349716187
104,0.7517361144224802,0.7447916716337204,0.04703547419489842,0.8125,0.6979166716337204,0.6041568418343862,0.6615291982889175,0.10728004765945526,0.6971046328544617,0.45383669435977936
83,0.5972222288449606,0.6041666716337204,0.021822576041982997,0.6197916716337204,0.5677083432674408,0.9107369432846705,0.9302444458007812,0.03639347144943185,0.9422302544116974,0.8597361296415329
30,0.6857638905445734,0.6666666716337204,0.04664940502547904,0.75,0.640625,0.7566643307606379,0.72657610476017,0.07436417441231143,0.8589785397052765,0.6844383478164673
19,0.5659722288449606,0.5572916716337204,0.040863200587532005,0.6197916716337204,0.5208333432674408,0.8350012550751368,0.794614166021347,0.09162874576281807,0.961826890707016,0.7485627084970474
77,0.5642361169060072,0.5520833432674408,0.07914077374593796,0.6666666716337204,0.4739583358168602,0.9167306969563166,0.9668057262897491,0.14910983510470122,1.0690909922122955,0.7142953723669052
84,0.4461805572112401,0.5,0.08358613403080474,0.5104166716337204,0.328125,1.015284925699234,0.9741469174623489,0.08128555215948735,1.1288149952888489,0.9428928643465042
5,0.5225694477558136,0.515625,0.02182258275966185,0.5520833432674408,0.5,0.9968831191460291,1.0129975080490112,0.034137160111775956,1.0282373875379562,0.94941446185112
73,0.5364583432674408,0.5520833432674408,0.05846339666834283,0.5989583432674408,0.4583333432674408,0.932756207883358,0.9025729149580002,0.1010217081746967,1.0687809139490128,0.8269147947430611
95,0.4913194477558136,0.4739583432674408,0.0401938767043949,0.546875,0.453125,1.035850668946902,1.071855902671814,0.06559634975794461,1.0918888449668884,0.9438072592020035
86,0.4965277810891469,0.453125,0.07270969769052357,0.5989583432674408,0.4375,0.9939474016427994,1.0537163317203522,0.09203442185732408,1.064194142818451,0.863931730389595
81,0.6250000049670538,0.6458333432674408,0.06133167155801623,0.6875,0.5416666716337204,0.8648490210374197,0.8756928741931915,0.14403835526587633,1.035587191581726,0.6832669973373413
75,0.4947916716337204,0.4479166716337204,0.08930431353897003,0.6197916716337204,0.4166666716337204,0.9970099031925201,1.0136860013008118,0.07350103172597074,1.0775258541107178,0.8998178541660309
